EPIC,Gaia,2MASS,RAdeg,DEdeg,Prot,C5Prot,C5Power,C5SProt,C5SPower,C5Clean,C5Q,C5Rvar,C5thresh,C5SNR,C16Prot,C16Power,C16SProt,C16SPower,C16Clean,C16Q,C16Rvar,C16thresh,C16SNR,C18Prot,C18Power,C18SProt,C18SPower,C18Clean,C18Q,C18Rvar,C18thresh,C18SNR,QFClean,Multi,Neigh,Harm,LCEvol,Previous,Bin,EPIC_t4,2MASS_t4,RAdeg_t4,DEdeg_t4,pmRA,pmDE,e_pmRA,e_pmDE,plx,e_plx,D,e_D,epsi,sepsi,RUWE,Bp-Rp,Gmag,Ksmag,RVel,e_RVel,Flag,dPM,dCMD-B-R,dCMD-grp,dRV,Multi_t4,AstBin,PhoBin,LitBin,WideBin,Binary,Tail,k2data,Teff,Mass,SpType,Prot_t4,QFClean_t4,Previous_t4,LCEvol_t4,dr3_source_id,source_id,dr2_source_id,angular_distance,magnitude_difference,proper_motion_propagation,abs_magnitude_difference,dr2_bp_rp,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,flag_bad_gaiamatch,Teff_Curtis20,nbhr_count,flag_nbhr_count,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period
211979334,Gaia EDR3 661319483485360000,2MASS J08404832+1955189,130.20137,19.92192,7.92,7.93,0.48,3.86,0.34,0.0,0.0,0.012,0.008,771.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.9,0.48,4.0,0.18,1.0,0.0,0.021,0.012,761.0,1,0,0,1,1,7.43,0,211979334,2MASS J08404832+1955189,130.20137,19.92192,-34.843,-11.807,0.021,0.014,5.396,0.019,185.34,0.66,0.108,13.99,1.06,0.8,10.87,9.51,35.61,1.0,0,1.52,0.058,0.013,0.61,0,0,0,0,0,0,0,1,5879,1.0,G1,7.92,1,7.43,1,661319483485360000,6.6131948348536e+17,6.6131948348536e+17,0.12605128,0.005996704,True,0.005996704,0.8154936,130.20118380595144,19.921865562126378,5.3956493436395485,0.019196924,281.06842,-34.84307096395828,-11.806526353183138,1.0600625,2259.756,10.868907,572.5521,556030.2038283659,959.96893,1.1976706,0,1,0,0,0.8030529,0.31929588,0.48375702,35.08467,0.35709107,1,66.202934,8.74968,4.785291,205.6743112832548,32.66171476707796,127.37783314150448,1.5464348909909986,0,5730.327,5728.4873,5735.287,0.0011,0.0009,0.0005,False,5838.911,0,False,4.529125563158393,False,False,False,False,True
211943613,Gaia EDR3 661238635021126656,2MASS J08405382+1922440,130.22427,19.3789,16.33,16.33,0.79,8.15,0.03,1.0,0.0,0.004,0.009,119.0,18.66,0.33,8.28,0.12,1.0,1.0,0.002,0.008,120.0,15.9,0.44,8.59,0.16,1.0,1.0,0.008,0.012,119.0,1,0,0,0,1,16.51,0,211943613,2MASS J08405382+1922440,130.22427,19.3789,-37.201,-13.952,0.034,0.024,5.568,0.032,179.6,1.04,0.0,0.0,1.029,2.13,14.89,11.63,nan,nan,0,1.67,-0.056,-0.111,nan,0,0,0,0,0,0,0,1,3659,0.5,M1.5,16.33,1,16.51,1,661238635021126656,6.612386350211267e+17,6.612386350211267e+17,0.027117046,-0.01882267,True,0.01882267,2.1261463,130.22407980365594,19.378834593683756,5.568031701831432,0.032414474,171.7761,-37.2007474287038,-13.95205012753024,1.0292786,2350.6506,14.894252,432.85013,22728.783928645098,803.69324,1.3598151,0,1,0,0,2.1307478,1.0929508,1.037797,30.39599,4.4461985,2,7.232622,nan,nan,206.2876978082985,32.49382559970107,127.53820737063519,1.0271653782055996,0,3837.4653,3831.468,3842.1978,0.6361,0.44,0.2533,False,3679.3555,0,False,8.622760319845924,False,False,False,False,True
211980170,Gaia EDR3 661319547906688896,2MASS J08405487+1956067,130.22866,19.9352,9.14,9.14,0.86,4.56,0.02,1.0,0.0,0.016,0.008,488.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.037,nan,nan,1,0,0,0,0,9.13,0,211980170,2MASS J08405487+1956067,130.22866,19.9352,-37.042,-13.914,0.018,0.012,5.522,0.017,181.1,0.56,0.084,8.632,0.986,1.02,11.87,10.13,36.16,0.76,0,1.53,-0.055,-0.049,1.16,0,0,0,0,0,0,0,1,5164,0.9,K1,9.14,1,9.13,0,661319547906688896,6.613195479066889e+17,6.613195479066889e+17,0.23698644,-0.007419586,True,0.007419586,1.037735,130.2284678024781,19.935115211205883,5.521725771871987,0.017106885,322.77795,-37.04191163285828,-13.913563992379556,0.9864832,2063.5889,11.869694,418.34586,243575.64658766027,771.1868,1.2122731,0,0,0,0,1.0172558,0.42887306,0.5883827,36.25832,0.66030306,1,42.828087,11.043117,23.916683,205.67000217003442,32.690356164772766,127.39922608650649,1.56582987000205,0,5194.8306,5181.689,5205.6562,0.0435,0.0351,0.0185,False,5185.323,0,False,5.5800679274168346,False,False,False,False,True
211890216,Gaia EDR3 659477217391773696,2MASS J08405531+1834592,130.23047,18.58314,12.63,12.63,0.7,6.25,0.13,1.0,0.0,0.007,0.008,193.0,12.42,0.79,6.42,0.08,1.0,0.0,0.013,0.007,193.0,12.63,0.92,4.08,0.01,1.0,0.0,0.03,0.011,191.0,1,0,0,0,1,12.49,0,211890216,2MASS J08405531+1834592,130.23047,18.58314,-34.803,-12.041,0.024,0.016,5.304,0.025,188.53,0.89,0.009,0.049,1.077,1.71,13.91,11.13,nan,nan,0,1.39,0.037,-0.02,nan,0,0,0,0,0,0,0,1,4074,0.6,K7,12.63,1,12.49,1,659477217391773696,6.594772173917737e+17,6.594772173917737e+17,0.0073693446,-0.014702797,True,0.014702797,1.7142715,130.2302942971077,18.583007876255103,5.304061461050723,0.025033716,211.87671,-34.80310379550289,-12.040977280423235,1.0772494,3186.2961,13.9127445,628.3402,48845.8841621714,1430.0988,1.2934083,0,1,0,0,1.7072964,0.82037735,0.886919,35.16382,2.2070763,2,11.822375,nan,nan,207.17163819565513,32.21846666432747,127.74835777113142,0.2595601829495742,0,4350.3677,4349.4316,4351.7676,0.5858,0.43,0.2292,False,4063.7744,0,False,7.535787261258298,False,False,False,False,True
211967293,Gaia EDR3 661300993647979776,2MASS J08405669+1944052,130.23624,19.73479,9.06,9.11,0.82,4.52,0.03,1.0,0.0,0.005,0.008,466.0,9.05,0.64,4.58,0.06,1.0,0.0,0.007,0.008,473.0,9.06,0.8,4.53,0.04,1.0,0.0,0.018,0.012,460.0,1,0,0,0,1,9.27,0,211967293,2MASS J08405669+1944052,130.23624,19.73479,-35.392,-11.996,0.016,0.011,5.305,0.016,188.51,0.56,0.071,6.732,0.918,1.03,11.97,10.21,nan,nan,0,1.04,-0.033,-0.013,nan,0,0,0,0,0,0,0,1,5157,0.9,K1,9.06,1,9.27,1,661300993647979776,6.613009936479798e+17,6.613009936479798e+17,0.24276116,-0.008938789,True,0.008938789,1.0469255,130.23604719215413,19.734720087668922,5.304798177155926,0.015666086,338.61667,-35.39150794865745,-11.996459120684708,0.9183293,2670.9524,11.970447,949.23975,223148.98916597152,1089.8937,1.2144076,0,0,0,0,1.0265741,0.43253613,0.594038,34.290012,0.6531869,1,40.778866,11.726692,8.777393,205.89637254209097,32.6280003248732,127.45763793056187,1.3739983204185586,0,5186.9883,5175.628,5203.068,0.0626,0.0505,0.0266,False,5161.2236,0,False,5.593790914963613,False,False,False,False,True
212154066,Gaia EDR3 666127888351163136,2MASS J08405784+2307169,130.241,23.12138,0.67,0.67,0.03,38.96,0.03,0.0,0.0,0.03,0.009,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.67,0.14,21.14,0.03,1.0,0.0,0.052,0.011,19.0,1,0,0,0,0,0.67,0,212154066,2MASS J08405784+2307169,130.241,23.12138,-38.051,-16.319,0.225,0.168,5.933,0.247,168.55,7.01,0.514,2.248,1.033,3.2,18.37,14.17,nan,nan,0,4.04,-0.366,-0.422,nan,0,0,0,0,0,0,1,1,3079,0.2,M4.5,0.67,1,0.67,0,666127888351163136,6.661278883511631e+17,6.661278883511631e+17,0.44542438,-0.012220383,True,0.012220383,3.2812119,130.24077353789875,23.121310192342882,5.93310890822008,0.24669899,24.049994,-38.05093183407078,-16.318599130177816,1.0330089,694.8355,18.370258,17.070839,1180.4536609495096,154.92732,1.5236293,0,1,0,0,3.1975784,1.8950939,1.3024845,nan,nan,-1,nan,nan,nan,202.07568293868084,33.7445892940179,126.5890574494597,4.647661042683734,0,3002.7605,3000.778,3006.5562,1.142,0.6867,0.4674,False,nan,0,False,12.236669932926185,False,False,False,False,True
212012299,Gaia EDR3 664437286143573760,2MASS J08410262+2027278,130.26094,20.45773,9.55,4.78,0.47,9.6,0.29,0.0,1.0,0.006,0.008,439.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.55,0.61,4.94,0.13,1.0,0.0,0.026,0.011,431.0,1,0,0,1,1,9.63,0,212012299,2MASS J08410262+2027278,130.26094,20.45773,-36.817,-14.149,0.015,0.011,5.399,0.015,185.21,0.52,0.042,2.255,0.891,1.07,12.08,10.29,35.16,0.86,0,1.55,-0.021,0.011,0.16,0,0,0,0,0,0,0,1,5100,0.8,K1.5,9.55,1,9.63,1,664437286143573760,6.644372861435738e+17,6.644372861435738e+17,0.26350793,-0.008738518,True,0.008738518,1.088665,130.2607547881454,20.457649402325725,5.3994134742836835,0.015168635,355.95908,-36.81749295535736,-14.148980643445835,0.89057904,1769.8506,12.0841255,448.36243,204758.29116551203,655.5366,1.2180512,0,0,0,1,1.0695887,0.45525455,0.6143341,34.25758,0.85190046,1,39.48618,11.259061,7.399795,205.09793688159309,32.89700337500569,127.29410383215819,2.078587835399102,0,5109.9814,5103.7773,5120.7285,0.0038,0.003,0.0016,False,5055.5273,0,False,5.745858448731564,False,False,False,False,True
212013222,Gaia EDR3 664437320503310336,2MASS J08410532+2028245,130.27217,20.47348,15.13,15.02,0.53,7.71,0.29,1.0,0.0,0.005,0.008,149.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.25,0.74,7.52,0.1,1.0,0.0,0.026,0.012,147.0,1,0,0,0,0,14.81,0,212013222,2MASS J08410532+2028245,130.27217,20.47348,-35.997,-13.42,0.028,0.019,5.273,0.025,189.64,0.91,0.061,1.424,1.142,1.89,14.4,11.41,nan,nan,0,0.53,-0.008,-0.083,nan,0,0,0,0,0,0,0,1,3844,0.6,M0,15.13,1,14.81,0,664437320503310336,6.644373205033103e+17,6.644373205033103e+17,0.04629083,-0.017014503,True,0.017014503,1.8958368,130.27198291857522,20.47341848914591,5.273090040318188,0.025245579,208.87181,-35.99724601651121,-13.41958974208729,1.1424754,2695.2102,14.401893,506.07364,33175.39938768134,1140.2877,1.3227495,0,1,0,1,1.8880434,0.9320059,0.9560375,38.434395,4.3883805,2,9.972141,nan,nan,205.0844993834241,32.91223635521954,127.30021631295674,2.096532469475958,0,4153.6934,4043.646,4863.728,0.8105,0.581,0.3155,False,3880.7412,0,False,8.01221859786314,False,False,False,False,True
211948267,Gaia EDR3 661239390935360512,2MASS J08410725+1926489,130.28022,19.44693,10.08,4.87,0.59,10.09,0.15,1.0,1.0,0.006,0.01,431.0,10.05,0.44,4.73,0.27,0.0,0.0,0.005,0.009,431.0,10.26,0.6,4.92,0.28,1.0,0.0,0.017,0.013,424.0,1,0,0,1,1,9.59,0,211948267,2MASS J08410725+1926489,130.28022,19.44693,-38.02,-12.074,0.019,0.011,5.51,0.018,181.48,0.6,0.058,4.558,0.961,1.09,12.17,10.29,35.39,0.79,0,2.28,-0.07,-0.035,0.39,0,0,0,0,0,0,0,1,5055,0.8,K2,10.08,1,9.59,1,661239390935360512,6.612393909353605e+17,6.612393909353605e+17,0.26055,-0.009979248,True,0.009979248,1.112011,130.2800171497586,19.446861707718575,5.51018254205024,0.018202841,302.71002,-38.01966977200048,-12.074203057123217,0.9614813,3549.2764,12.170433,812.71857,190908.16867240382,1477.807,1.2196863,0,0,0,1,1.0922327,0.4676342,0.6245985,35.69028,0.6720754,1,38.392857,16.20207,16.598173,206.23389263573696,32.56699093564664,127.5717097307418,1.1064685402949392,0,5000.509,4990.1895,5013.2407,0.0492,0.0392,0.0206,False,4999.1597,0,False,5.876262976707011,False,False,False,False,True
211980180,Gaia EDR3 661401431460014976,2MASS J08410979+1956072,130.29082,19.93536,13.48,13.48,0.17,6.24,0.02,1.0,0.0,0.008,0.008,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.93,0.46,6.24,0.31,0.0,0.0,0.009,0.011,262.0,1,0,0,1,1,13.42,0,211980180,2MASS J08410979+1956072,130.29082,19.93536,-36.525,-11.773,0.017,0.011,5.378,0.016,185.96,0.56,0.015,0.189,1.049,1.44,13.19,10.76,34.92,1.63,0,1.29,0.027,0.057,0.08,0,0,0,0,0,0,0,1,4429,0.7,K5,13.48,1,13.42,1,661401431460014976,6.61401431460015e+17,6.61401431460015e+17,0.014504089,-0.01312542,True,0.01312542,1.4543676,130.2906421813741,19.935290701097433,5.3775165303148755,0.016323118,329.44177,-36.52509371078294,-11.773027378551443,1.0486734,4936.183,13.193317,901.77264,85869.9143956532,1541.2783,1.2584825,0,1,1,0,1.4395313,0.6595068,0.7800245,34.196995,1.0946932,2,21.43161,nan,nan,205.69367056495446,32.745308492329315,127.45568534577477,1.5810302087525017,0,4586.6763,4583.258,4589.89,0.2823,0.2137,0.1115,False,4375.6377,0,False,6.8462261836749985,False,False,False,False,True
211952381,Gaia EDR3 661244270018200192,2MASS J08411002+1930322,130.29177,19.50895,3.0,3.06,0.28,1.51,0.09,1.0,0.0,0.003,0.008,1163.0,3.0,0.2,34.49,0.1,1.0,0.0,0.003,0.008,1174.0,2.91,0.45,1.49,0.08,1.0,0.0,0.007,0.012,1150.0,1,0,0,0,1,2.9,0,211952381,2MASS J08411002+1930322,130.29177,19.50895,-35.481,-11.669,0.018,0.012,5.347,0.017,187.01,0.59,0.084,9.439,0.943,0.66,9.99,8.91,34.9,0.82,0,1.3,0.097,0.097,0.1,0,0,0,0,0,0,0,1,6285,1.2,F7,3.0,1,2.9,1,661244270018200192,6.612442700182002e+17,6.612442700182002e+17,0.14414237,0.0041246414,True,0.0041246414,0.662797,130.29159069139172,19.508854280420156,5.34718939418416,0.016798588,318.31183,-35.48143334911133,-11.668659174049353,0.94344115,4615.9062,9.986646,1551.6003,1166945.4984705942,2037.9993,1.1880337,0,0,0,0,0.65646076,0.25008392,0.40637684,35.033653,0.3759107,1,116.88569,21.178589,2.5865645,206.16942430922418,32.59879138177883,127.56630480757391,1.1691816291073682,0,6238.25,6227.024,6253.7524,0.013,0.0112,0.006,False,6280.831,0,False,3.6272735326383643,False,False,False,False,True
211986537,Gaia EDR3 661414213282680960,2MASS J08411541+2002160,130.31424,20.03779,13.42,13.54,0.84,7.42,0.03,1.0,0.0,0.007,0.008,205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.3,0.87,7.01,0.09,1.0,0.0,0.029,0.011,203.0,1,0,0,0,0,13.67,0,211986537,2MASS J08411541+2002160,130.31424,20.03779,-36.551,-12.648,0.019,0.013,5.506,0.018,181.61,0.6,0.0,0.0,0.991,1.65,13.73,11.02,nan,nan,0,0.7,-0.001,-0.046,nan,0,0,0,0,0,0,0,1,4168,0.6,K6.5,13.42,1,13.67,0,661414213282680960,6.61414213282681e+17,6.61414213282681e+17,0.038394578,-0.012956619,True,0.012956619,1.6567459,130.31406569927864,20.037697917745874,5.506390134919603,0.018343352,300.1845,-36.55063394837747,-12.647825383641756,0.9908296,2937.7024,13.7338505,773.34845,56455.16896215885,900.57434,1.2850715,0,47,0,47,1.6525707,0.7873564,0.86521435,34.631004,1.624428,2,16.571495,nan,nan,205.58823831802948,32.801103337599955,127.4505952427963,1.685652925603004,0,4425.324,4422.014,4428.1187,0.5859,0.4332,0.2287,False,4126.505,0,False,7.438185371514196,False,False,False,False,True
211960649,Gaia EDR3 661251966599576576,2MASS J08411992+1938047,130.33302,19.63465,11.74,11.74,0.85,-9999.0,-9999.0,1.0,0.0,0.007,0.007,273.0,11.74,0.42,5.65,0.07,1.0,0.0,0.003,0.008,277.0,nan,nan,nan,nan,nan,nan,0.007,nan,nan,1,0,0,0,1,12.29,0,211960649,2MASS J08411992+1938047,130.33302,19.63465,-36.575,-12.106,0.015,0.011,5.405,0.015,185.03,0.51,0.0,0.0,1.009,1.4,13.15,10.76,34.88,1.3,0,1.04,-0.035,-0.001,0.12,0,0,0,0,0,0,0,1,4495,0.7,K4.5,11.74,1,12.29,1,661251966599576576,6.612519665995766e+17,6.612519665995766e+17,0.021151297,-0.014878273,True,0.014878273,1.4206238,130.33284243948893,19.634586972122616,5.4044772410694275,0.014917911,362.2811,-36.5750665603463,-12.105975348395575,1.0093707,3954.2893,13.146451,1012.3593,88360.36819509264,1468.4424,1.2532016,0,1,0,0,1.4040613,0.63986206,0.76419926,33.985985,1.1189685,2,24.015612,nan,nan,206.04540611220085,32.678872447429775,127.57150071759429,1.3006824732052662,0,4587.895,4585.3013,4590.994,0.2051,0.1559,0.0814,False,4423.299,0,False,6.8102194579671345,False,False,False,False,True
211959857,Gaia EDR3 661251210685333120,2MASS J08412044+1937224,130.33521,19.62291,18.32,18.32,0.8,-9999.0,-9999.0,1.0,0.0,0.006,0.009,112.0,0.25,0.03,1.94,0.02,0.0,3.0,0.022,0.008,112.0,8.85,0.42,17.36,0.22,1.0,1.0,0.006,0.01,112.0,1,0,0,1,1,18.11,0,211959857,2MASS J08412044+1937224,130.33521,19.62291,-36.465,-12.897,0.028,0.02,5.397,0.027,185.3,0.92,0.0,0.0,1.011,2.15,15.02,11.79,nan,nan,0,0.57,-0.071,-0.118,nan,0,0,0,0,0,0,0,1,3639,0.5,M1.5,18.32,1,18.11,1,661251210685333120,6.612512106853331e+17,6.612512106853331e+17,0.031821303,-0.019067764,True,0.019067764,2.1461782,130.33502205951962,19.62284551002534,5.39670766781196,0.026864665,200.88498,-36.464596733700986,-12.897370810186366,1.010808,2874.2073,15.02115,329.4375,20353.944034313063,952.82605,1.3637074,0,4,0,2,2.1513004,1.1064253,1.0448751,36.50281,3.2177646,2,8.522461,nan,nan,206.05933675297348,32.676731289866176,127.57650941935294,1.2898657128259463,0,3810.567,3803.9727,3818.1704,0.6334,0.437,0.2523,False,3663.7734,0,False,8.681794103170507,False,False,False,False,True
211913977,Gaia EDR3 661004400386393984,2MASS J08412258+1856020,130.34409,18.93391,10.73,10.62,0.53,5.35,0.37,0.0,0.0,0.013,0.008,345.0,10.73,0.82,5.34,0.08,1.0,0.0,0.014,0.008,349.0,10.78,0.88,5.2,0.06,1.0,0.0,0.033,0.012,344.0,1,0,0,1,1,11.16,0,211913977,2MASS J08412258+1856020,130.34409,18.93391,-36.584,-12.452,0.019,0.015,5.396,0.019,185.32,0.64,0.059,4.433,0.994,1.22,12.65,10.54,34.72,0.89,0,0.82,-0.071,-0.02,0.28,0,0,0,0,0,0,0,1,4804,0.7,K3,10.73,1,11.16,1,661004400386393984,6.61004400386394e+17,6.61004400386394e+17,0.25223243,-0.012983322,True,0.012983322,1.2410002,130.3439043671192,18.933818886581772,5.396196452308119,0.01861086,289.94882,-36.58363859530676,-12.452091663796445,0.9939663,2368.674,12.648937,720.5208,129725.76741674851,983.7658,1.2318738,0,0,0,1,1.2216587,0.5380516,0.6836071,33.04468,1.148312,1,31.768677,nan,nan,206.8286887507355,32.443559989287095,127.76207904335293,0.6262378733549181,0,4843.326,4787.9414,4854.013,0.1648,0.129,0.0674,False,4722.7837,0,False,6.309375985752844,False,False,False,False,True
211980688,Gaia EDR3 661401122222444288,2MASS J08412584+1956369,130.3577,19.9436,6.78,6.79,0.66,3.24,0.06,1.0,0.0,0.006,0.009,875.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.76,0.65,3.28,0.08,1.0,0.0,0.017,0.012,863.0,1,0,0,0,1,6.6,0,211980688,2MASS J08412584+1956369,130.3577,19.9436,-35.547,-12.495,0.022,0.014,5.37,0.019,186.24,0.66,0.091,10.47,0.995,0.75,10.58,9.33,34.36,0.38,0,0.54,0.08,0.034,0.64,0,0,0,0,0,0,0,1,6019,1.1,F9.5,6.78,1,6.6,1,661401122222444288,6.614011222224443e+17,6.614011222224443e+17,0.20731401,0.0008802414,True,0.0008802414,0.75805473,130.35751078400327,19.943513385163197,5.36952400178561,0.01907521,281.49225,-35.54739665380464,-12.495077171731136,0.99535125,2837.4717,10.579792,999.35864,708027.589177661,1424.3772,1.1941173,0,0,0,0,0.7516241,0.2946024,0.4570217,34.579754,0.23572972,1,95.219025,8.603511,4.6075444,205.71015389155582,32.80717067816975,127.51433088082125,1.60516239447025,0,5966.9717,5954.6284,5980.007,0.0453,0.0384,0.0205,False,6014.9272,0,False,4.229470962785301,False,False,False,False,True
211884463,Gaia EDR3 659472235229782912,2MASS J08413154+1830021,130.38142,18.50061,3.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.99,0.49,2.02,0.22,1.0,0.0,0.007,0.008,1032.0,nan,nan,nan,nan,nan,nan,0.015,nan,nan,1,0,0,0,1,4.15,0,211884463,2MASS J08413154+1830021,130.38142,18.50061,-36.29,-13.055,0.022,0.017,5.494,0.022,182.03,0.72,0.095,12.63,0.995,0.7,10.26,9.11,34.23,1.06,0,0.42,0.046,0.019,0.77,0,0,0,0,0,0,0,1,6141,1.1,F8,3.99,1,4.15,1,659472235229782912,6.594722352297829e+17,6.594722352297829e+17,0.23619752,0.0016374588,True,0.0016374588,0.70756626,130.38123718011528,18.500561032271165,5.4937110173796935,0.021821102,251.76138,-36.289945645016665,-13.054612605247737,0.99493265,3107.844,10.262821,1065.6854,925044.4607720951,1564.3702,1.1911463,0,0,0,0,0.700469,0.27013683,0.43033218,34.79982,0.278125,1,118.89724,15.18485,4.814277,207.3231458725598,32.32270855583569,127.9078627167403,0.21671261152119065,0,6060.519,6058.716,6063.3374,0.0011,0.0009,0.0005,False,6162.058,0,False,3.9621502511831146,False,False,False,False,True
211982334,Gaia EDR3 661401225301656192,2MASS J08413384+1958087,130.391,19.96908,9.16,8.95,0.73,33.35,0.07,1.0,0.0,0.003,0.008,574.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.37,0.69,17.67,0.11,1.0,0.0,0.009,0.011,565.0,1,0,0,0,0,9.46,0,211982334,2MASS J08413384+1958087,130.391,19.96908,-36.386,-13.584,0.024,0.017,5.501,0.023,181.79,0.77,0.137,27.69,1.003,0.93,11.51,9.93,34.86,0.59,0,0.84,-0.036,-0.056,0.14,0,0,0,0,0,0,0,1,5401,0.9,G9,9.16,1,9.46,0,661401225301656192,6.614012253016562e+17,6.614012253016562e+17,0.19375734,-0.0028934479,True,0.0028934479,0.94551945,130.39079214876287,19.969028435862654,5.50070087444793,0.023306465,236.01608,-36.38555541453016,-13.583860005404585,1.0030555,1876.1553,11.505991,1003.75964,327580.04520787246,1314.5851,1.2058848,0,0,0,0,0.92942333,0.3830347,0.5463886,34.501698,0.33694863,1,62.60886,nan,nan,205.69440403515907,32.845308286396424,127.53798897679422,1.6378790914762738,0,5507.6104,5502.3794,5517.5337,0.0994,0.0819,0.0433,False,5442.6665,0,False,5.208081126356593,False,False,False,False,True
211822797,Gaia EDR3 658607950370340608,2MASS J08413848+1738240,130.41035,17.64001,15.73,14.73,0.41,7.89,0.28,0.0,0.0,0.004,0.008,146.0,17.88,0.34,7.93,0.18,1.0,1.0,0.004,0.007,145.0,15.73,0.66,7.92,0.08,1.0,1.0,0.009,0.011,146.0,1,0,0,1,1,15.86,0,211822797,2MASS J08413848+1738240,130.41035,17.64001,-36.075,-11.418,0.025,0.018,5.363,0.025,186.47,0.85,0.0,0.0,1.073,1.95,14.51,11.43,nan,nan,0,1.49,-0.011,-0.095,nan,0,0,0,0,0,0,0,1,3811,0.6,M0.5,15.73,1,15.86,1,658607950370340608,6.586079503703406e+17,6.586079503703406e+17,0.04836356,-0.018614769,True,0.018614769,1.9543886,130.41020388852144,17.639972856231594,5.362839783674979,0.02446855,219.17276,-36.07493856438083,-11.418093246106976,1.0732845,3022.187,14.507648,489.5104,30660.480536425403,866.9404,1.3305808,0,0,0,0,1.9485092,0.9723091,0.9762001,33.25529,2.0312111,2,13.948896,nan,nan,208.28298070362243,32.03738359770195,128.15632290634517,-0.6076899891968723,0,4050.589,4015.327,4081.173,0.6887,0.4889,0.2702,False,3826.1445,0,False,8.154622580461826,False,False,False,False,True
211998346,Gaia EDR3 661424074528836480,2MASS J08414382+2013368,130.4326,20.22689,5.42,5.52,0.51,2.59,0.09,1.0,0.0,0.004,0.009,974.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.32,0.57,2.65,0.13,1.0,0.0,0.014,0.011,963.0,1,0,0,0,1,5.63,0,211998346,2MASS J08414382+2013368,130.4326,20.22689,-36.253,-13.771,0.025,0.02,5.541,0.024,180.49,0.79,0.166,37.56,1.158,0.72,10.35,9.14,33.95,0.48,0,0.94,0.044,0.022,1.05,0,0,0,0,0,0,0,1,6061,1.1,F9,5.42,1,5.63,1,661424074528836480,6.614240745288365e+17,6.614240745275776e+17,0.15337041,0.0036754608,True,0.0036754608,0.72669506,130.4323951523891,20.2268145537126,5.540482086910993,0.024264084,228.34087,-36.25265138715738,-13.771001934678928,1.1581074,2526.9607,10.354437,1093.371,858714.4002529217,1783.542,1.1936332,0,0,0,0,0.7185936,0.27743053,0.44116306,33.826576,0.30903536,1,110.87737,8.98445,2.875229,205.42171150081995,32.97007808913456,127.50921564126894,1.8970180531123109,0,6004.129,6002.857,6005.883,0.0008,0.0006,0.0003,False,6107.5864,0,False,4.072174649815421,False,False,False,False,True
211938509,Gaia EDR3 661222073627319296,2MASS J08414388+1918082,130.43287,19.30228,16.33,16.78,0.72,8.15,0.14,1.0,0.0,0.006,0.008,129.0,16.33,0.74,8.49,0.05,1.0,0.0,0.003,0.008,131.0,15.49,0.49,8.31,0.18,1.0,0.0,0.007,0.012,130.0,1,0,0,0,1,16.7,0,211938509,2MASS J08414388+1918082,130.43287,19.30228,-36.43,-12.318,0.029,0.018,5.387,0.026,185.63,0.89,0.0,0.0,1.049,2.02,14.73,11.63,nan,nan,0,0.79,-0.082,-0.146,nan,0,0,0,0,0,0,0,1,3761,0.5,M0.5,16.33,1,16.7,1,661222073627319296,6.612220736273193e+17,6.612220736273193e+17,0.02635052,-0.01783371,True,0.01783371,2.0171623,130.43269168016096,19.30221826707729,5.386990423354129,0.025837654,208.49379,-36.43012744227123,-12.318131134679017,1.0492113,3161.2397,14.72523,589.1664,25686.541390704715,1122.9819,1.3437341,0,5,0,1,2.0162573,1.0146589,1.0015984,35.163258,3.0310032,2,10.233688,nan,nan,206.45446179291815,32.651515476930754,127.74816978232785,1.0038120129237136,0,3986.7944,3960.0906,3998.2466,0.6721,0.4727,0.2654,False,3770.0195,0,False,8.381961234408887,False,False,False,False,True
